Alimentador,LLL,LLT,LL,LT,Enlace a maps
COV10,2519,2444,2182,1552,"https://maps.google.com/?q=-25.4469182544,-56.449399347"
COV10,2369,2310,2051,1483,"https://maps.google.com/?q=-25.4488125129,-56.4471022604"
COV10,2341,2285,2028,1471,"https://maps.google.com/?q=-25.4491606233,-56.4466393799"
COV10,2313,2260,2004,1457,"https://maps.google.com/?q=-25.4487194907,-56.446233742"
COV10,2493,2421,2159,1540,"https://maps.google.com/?q=-25.4465555142,-56.449067594"
COV10,2703,2606,2341,1634,"https://maps.google.com/?q=-25.4450017286,-56.4530054881"
COV10,2681,2586,2321,1624,"https://maps.google.com/?q=-25.4448480136,-56.4533606692"
COV10,2659,2568,2303,1615,"https://maps.google.com/?q=-25.4445756435,-56.4531360718"
COV10,2640,2551,2287,1606,"https://maps.google.com/?q=-25.4443343097,-56.4529191888"
COV10,,,,1587,"https://maps.google.com/?q=-25.4439638501,-56.4535842598"
COV10,2592,2509,2245,1585,"https://maps.google.com/?q=-25.4437350001,-56.45233"
COV10,,,,1565,"https://maps.google.com/?q=-25.4430438485,-56.451957593"
COV10,2524,2448,2185,1554,"https://maps.google.com/?q=-25.4436835941,-56.4559820655"
COV10,2349,2292,2034,1474,"https://maps.google.com/?q=-25.4426733334,-56.4591316667"
COV10,2739,2637,2372,1649,"https://maps.google.com/?q=-25.4477413965,-56.453434678"
COV10,3019,2880,2614,1768,"https://maps.google.com/?q=-25.4477345591,-56.4589737873"
COV10,2995,2859,2594,1758,"https://maps.google.com/?q=-25.4480229436,-56.4591134764"
COV10,2787,2679,2414,1670,"https://maps.google.com/?q=-25.4467638487,-56.4620459284"
COV10,2944,2816,2550,1737,"https://maps.google.com/?q=-25.4486525547,-56.4594131138"
COV10,2885,2764,2499,1712,"https://maps.google.com/?q=-25.4493906338,-56.4598209626"
COV10,,,,1696,"https://maps.google.com/?q=-25.4491331868,-56.4603487964"
COV10,,,,1645,"https://maps.google.com/?q=-25.4483321809,-56.4620975938"
COV10,2856,2739,2474,1700,"https://maps.google.com/?q=-25.4497811179,-56.4599680036"
COV10,,,,1719,"https://maps.google.com/?q=-25.4484350001,-56.4600366667"
COV10,,,,1674,"https://maps.google.com/?q=-25.4477850001,-56.46156"
COV10,,,,1645,"https://maps.google.com/?q=-25.4473407547,-56.4625614651"
COV10,,,,1644,"https://maps.google.com/?q=-25.44737966,-56.4625798287"
COV10,3484,3272,3017,1956,"https://maps.google.com/?q=-25.4422616668,-56.46144"
COV10,4419,4125,3827,2636,"https://maps.google.com/?q=-25.4576274741,-56.4699110106"
COV12,9084,12880,7867,12566,"https://maps.google.com/?q=-25.472293749,-56.4481694319"
COV12,9033,12370,7823,12257,"https://maps.google.com/?q=-25.4722021992,-56.4485067566"
COV12,8871,11140,7683,11361,"https://maps.google.com/?q=-25.47157259,-56.44891893"
COV12,8763,10514,7589,10818,"https://maps.google.com/?q=-25.4708753685,-56.4489061316"
COV12,8311,8836,7198,9011,"https://maps.google.com/?q=-25.4684242429,-56.4475958397"
COV12,8290,8802,7180,8968,"https://maps.google.com/?q=-25.4683766668,-56.44765"
COV12,8172,8472,7077,8547,"https://maps.google.com/?q=-25.467634104,-56.4470640385"
COV12,8111,8327,7025,8354,"https://maps.google.com/?q=-25.4672467647,-56.4468953605"
COV12,8041,8222,6964,8223,"https://maps.google.com/?q=-25.4672874484,-56.446640627"
COV12,7992,8062,6922,7995,"https://maps.google.com/?q=-25.4664819502,-56.4465421773"
COV12,7961,7997,6895,7905,"https://maps.google.com/?q=-25.4662782696,-56.4466344053"
COV12,7868,7810,6814,7643,"https://maps.google.com/?q=-25.4657022067,-56.4466508626"
COV12,7482,7154,6479,6677,"https://maps.google.com/?q=-25.4637122231,-56.447769479"
COV12,7458,7123,6459,6623,"https://maps.google.com/?q=-25.4635958591,-56.447934435"
COV12,7354,6992,6369,6394,"https://maps.google.com/?q=-25.462922944,-56.4470597496"
COV12,6841,6408,5924,5399,"https://maps.google.com/?q=-25.4595501634,-56.443938483"
COV12,6627,6185,5739,5041,"https://maps.google.com/?q=-25.4580088417,-56.4425170364"
COV12,6001,5563,5197,4139,"https://maps.google.com/?q=-25.4529408979,-56.4378556844"
COV12,5985,5548,5183,4118,"https://maps.google.com/?q=-25.4526559335,-56.4375989207"
COV12,5900,5466,5110,4010,"https://maps.google.com/?q=-25.4511080161,-56.4362052836"
COV12,5811,5381,5032,3900,"https://maps.google.com/?q=-25.4494588635,-56.4346875364"
COV12,5790,5361,5015,3875,"https://maps.google.com/?q=-25.4490739518,-56.4343287694"
COV12,5755,5331,4984,3847,"https://maps.google.com/?q=-25.4487053746,-56.4339779304"
COV12,5722,5306,4955,3825,"https://maps.google.com/?q=-25.4484469943,-56.4337462965"
COV12,5747,5324,4977,3841,"https://maps.google.com/?q=-25.4487792996,-56.4338770634"
COV12,5703,5287,4939,3807,"https://maps.google.com/?q=-25.4491661709,-56.4333491935"
COV12,5632,5226,4878,3753,"https://maps.google.com/?q=-25.4497930523,-56.4324943729"
COV12,5568,5171,4822,3704,"https://maps.google.com/?q=-25.4503514571,-56.4316778861"
COV12,5492,5112,4757,3656,"https://maps.google.com/?q=-25.4510534431,-56.4320606838"
COV12,5482,5104,4747,3649,"https://maps.google.com/?q=-25.451101068,-56.4319492139"
COV12,5370,5016,4651,3579,"https://maps.google.com/?q=-25.4516185575,-56.4307903091"
COV12,5390,5031,4668,3591,"https://maps.google.com/?q=-25.4510129255,-56.4325088641"
COV12,5481,5103,4747,3649,"https://maps.google.com/?q=-25.4511078296,-56.432088485"
COV12,5431,5064,4703,3617,"https://maps.google.com/?q=-25.4513433334,-56.4315716667"
COV12,5558,5163,4813,3697,"https://maps.google.com/?q=-25.4502245019,-56.4316055084"
COV12,5553,5160,4809,3694,"https://maps.google.com/?q=-25.4502566668,-56.43157"
COV12,5534,5142,4792,3679,"https://maps.google.com/?q=-25.4499120718,-56.4314271462"
COV12,5361,5006,4643,3570,"https://maps.google.com/?q=-25.4509107089,-56.4297595047"
COV12,5307,4963,4596,3536,"https://maps.google.com/?q=-25.451180981,-56.4291971386"
COV12,5122,4814,4436,3422,"https://maps.google.com/?q=-25.4518173588,-56.4271029639"
COV12,5016,4727,4344,3357,"https://maps.google.com/?q=-25.4523925386,-56.4259593525"
COV12,4938,4663,4276,3310,"https://maps.google.com/?q=-25.452730952,-56.425061831"
COV12,5274,4936,4567,3515,"https://maps.google.com/?q=-25.4513948184,-56.429521899"
COV12,5530,5139,4789,3676,"https://maps.google.com/?q=-25.4498676077,-56.4314017623"
COV12,5280,4941,4573,3519,"https://maps.google.com/?q=-25.4509150016,-56.4287849992"
COV12,5523,5134,4783,3671,"https://maps.google.com/?q=-25.4497770699,-56.4313500757"
COV12,5519,5130,4780,3668,"https://maps.google.com/?q=-25.4497232974,-56.4313193779"
COV12,5505,5118,4767,3657,"https://maps.google.com/?q=-25.4495348589,-56.4312118017"
COV12,5445,5071,4716,3619,"https://maps.google.com/?q=-25.4498450001,-56.4306116667"
COV12,5499,5113,4763,3653,"https://maps.google.com/?q=-25.4494599747,-56.4311798808"
COV12,5443,5064,4713,3610,"https://maps.google.com/?q=-25.4487140377,-56.4307427392"
COV12,5315,4954,4603,3516,"https://maps.google.com/?q=-25.4495400002,-56.4287883328"
COV12,5303,4944,4592,3507,"https://maps.google.com/?q=-25.4496197567,-56.4286061395"
COV12,5219,4877,4520,3455,"https://maps.google.com/?q=-25.4502463335,-56.4284867295"
COV12,5233,4884,4532,3456,"https://maps.google.com/?q=-25.4500993256,-56.4275211471"
COV12,5143,4806,4454,3391,"https://maps.google.com/?q=-25.4507173467,-56.4260700611"
COV12,5030,4707,4356,3309,"https://maps.google.com/?q=-25.4515415485,-56.4241999451"
COV12,5165,4829,4473,3414,"https://maps.google.com/?q=-25.4494404685,-56.4270950024"
COV12,5362,5001,4644,3560,"https://maps.google.com/?q=-25.4479608204,-56.4302965677"
COV12,5627,5228,4873,3758,"https://maps.google.com/?q=-25.4486070882,-56.432769167"
COV12,5764,5336,4992,3843,"https://maps.google.com/?q=-25.4491019349,-56.4351813424"
COV12,5723,5297,4956,3794,"https://maps.google.com/?q=-25.4487715571,-56.4356210029"
COV12,6737,6323,5834,5297,"https://maps.google.com/?q=-25.4598199847,-56.4435915081"
COV12,6729,6317,5828,5290,"https://maps.google.com/?q=-25.4597990432,-56.4435699787"
COV12,7276,6921,6301,6296,"https://maps.google.com/?q=-25.4627467316,-56.4473080581"
COV12,7960,7995,6894,7903,"https://maps.google.com/?q=-25.4662758566,-56.4466289671"
COV12,7998,8075,6927,8013,"https://maps.google.com/?q=-25.4679405888,-56.445782012"
COV12,7996,8070,6925,8005,"https://maps.google.com/?q=-25.4679448546,-56.4457630443"
COV12,7997,8072,6926,8009,"https://maps.google.com/?q=-25.4679311018,-56.4457793255"
COV12,7995,8068,6924,8003,"https://maps.google.com/?q=-25.4679181239,-56.4457756505"
COV12,8833,10901,7649,11161,"https://maps.google.com/?q=-25.4718215338,-56.4489353779"
COV14,9084,12880,7867,12566,"https://maps.google.com/?q=-25.4718979663,-56.4480452628"
COV14,9058,12608,7845,12409,"https://maps.google.com/?q=-25.4718986337,-56.4482227301"
COV14,8761,10503,7588,10807,"https://maps.google.com/?q=-25.4720255876,-56.4497349281"
COV14,8158,8436,7065,8500,"https://maps.google.com/?q=-25.4696985466,-56.4531805604"
COV14,8155,8431,7063,8492,"https://maps.google.com/?q=-25.4697106837,-56.4531903537"
COV14,7637,7392,6614,7044,"https://maps.google.com/?q=-25.469785064,-56.4562450624"
COV14,7303,6930,6324,6284,"https://maps.google.com/?q=-25.4683925311,-56.4586944561"
COV14,7009,6591,6070,5702,"https://maps.google.com/?q=-25.4662510883,-56.4572989642"
COV14,6122,5681,5302,4298,"https://maps.google.com/?q=-25.4666744845,-56.4668504198"
COV14,5237,4840,4536,3257,"https://maps.google.com/?q=-25.4686827221,-56.4791473087"
COV14,5227,4832,4527,3247,"https://maps.google.com/?q=-25.4686988115,-56.4792534804"
COV14,5225,4828,4525,3244,"https://maps.google.com/?q=-25.4684991209,-56.4791683926"
COV14,5223,4826,4523,3241,"https://maps.google.com/?q=-25.468463375,-56.4791723266"
COV14,5207,4814,4509,3227,"https://maps.google.com/?q=-25.4684421198,-56.4790100727"
COV14,5017,4634,4345,3036,"https://maps.google.com/?q=-25.4690275502,-56.482608713"
COV14,4902,4527,4246,2926,"https://maps.google.com/?q=-25.4693506272,-56.48465706"
COV14,4747,4383,4111,2782,"https://maps.google.com/?q=-25.4697927001,-56.4875803595"
COV14,4692,4340,4063,2756,"https://maps.google.com/?q=-25.4697844487,-56.4876181062"
COV14,4329,4050,3749,2586,"https://maps.google.com/?q=-25.4675169539,-56.4864612522"
COV14,4130,3887,3577,2493,"https://maps.google.com/?q=-25.4661415705,-56.4857723153"
COV14,,,,2329,"https://maps.google.com/?q=-25.4635136664,-56.4845179528"
COV14,,,,2085,"https://maps.google.com/?q=-25.4585997466,-56.4838863578"
COV14,,,,1888,"https://maps.google.com/?q=-25.4538687013,-56.4832774008"
COV14,,,,2018,"https://maps.google.com/?q=-25.4587658197,-56.4822131091"
COV14,,,,2455,"https://maps.google.com/?q=-25.4665681092,-56.4886018689"
COV14,,,,2755,"https://maps.google.com/?q=-25.469786593,-56.4876571738"
COV14,,,,2751,"https://maps.google.com/?q=-25.4697907811,-56.4877065549"
COV14,4702,4342,4072,2743,"https://maps.google.com/?q=-25.4698791497,-56.4884432122"
COV14,4542,4193,3933,2601,"https://maps.google.com/?q=-25.4694864042,-56.4917286476"
COV14,4491,4153,3889,2579,"https://maps.google.com/?q=-25.4693832849,-56.4917148265"
COV14,4298,3968,3722,2397,"https://maps.google.com/?q=-25.4694359165,-56.4971106558"
COV14,3839,3552,3325,2124,"https://maps.google.com/?q=-25.470627776,-56.5057084912"
COV14,3622,3354,3137,1996,"https://maps.google.com/?q=-25.4709037155,-56.5106142664"
COV14,,,,1975,"https://maps.google.com/?q=-25.4706914763,-56.5106663783"
COV14,3503,3246,3034,1927,"https://maps.google.com/?q=-25.4710775569,-56.5135678682"
COV14,3494,3238,3026,1921,"https://maps.google.com/?q=-25.4710885184,-56.5137979059"
COV14,3190,2991,2763,1801,"https://maps.google.com/?q=-25.4679549834,-56.5127917369"
COV14,3130,2941,2711,1777,"https://maps.google.com/?q=-25.4671723306,-56.5127765789"
COV14,,,,1372,"https://maps.google.com/?q=-25.4534433698,-56.505437866"
COV14,3016,2846,2612,1730,"https://maps.google.com/?q=-25.4670537909,-56.5140654538"
COV14,3364,3119,2913,1846,"https://maps.google.com/?q=-25.4712825141,-56.51727811"
COV14,3112,2914,2695,1747,"https://maps.google.com/?q=-25.4679596794,-56.5171123146"
COV14,3317,3076,2872,1819,"https://maps.google.com/?q=-25.4713158204,-56.5185929913"
COV14,3313,3073,2869,1817,"https://maps.google.com/?q=-25.4712659737,-56.5185931898"
COV14,3184,2969,2758,1767,"https://maps.google.com/?q=-25.4697175599,-56.5187352399"
COV14,3301,3061,2858,1809,"https://maps.google.com/?q=-25.471317334,-56.5190546679"
COV14,3235,3001,2801,1771,"https://maps.google.com/?q=-25.4714046475,-56.5209845155"
COV14,3209,2978,2779,1757,"https://maps.google.com/?q=-25.471447631,-56.5217595871"
COV14,3207,2976,2778,1756,"https://maps.google.com/?q=-25.471450887,-56.5218165758"
COV14,3205,2974,2776,1755,"https://maps.google.com/?q=-25.4714506278,-56.5218712884"
COV14,,,,1682,"https://maps.google.com/?q=-25.469258665,-56.5218379149"
COV14,3059,2840,2649,1671,"https://maps.google.com/?q=-25.4722354361,-56.5264380961"
COV14,,,,1669,"https://maps.google.com/?q=-25.4721786499,-56.5264425961"
COV14,2947,2738,2552,1607,"https://maps.google.com/?q=-25.4733521894,-56.5301101381"
COV14,2925,2718,2533,1594,"https://maps.google.com/?q=-25.4735684051,-56.5308815695"
COV14,,,,1594,"https://maps.google.com/?q=-25.4735477431,-56.5308870216"
COV14,,,,1592,"https://maps.google.com/?q=-25.4734961329,-56.5309005523"
COV14,2781,2586,2409,1513,"https://maps.google.com/?q=-25.4751189501,-56.5361206629"
COV14,2775,2580,2403,1509,"https://maps.google.com/?q=-25.4750272912,-56.5363666667"
COV14,2765,2572,2395,1504,"https://maps.google.com/?q=-25.4747753797,-56.5364159478"
COV14,2634,2458,2281,1443,"https://maps.google.com/?q=-25.4711952169,-56.5371162337"
COV14,2306,2171,1997,1288,"https://maps.google.com/?q=-25.4607106579,-56.5391667764"
COV14,1912,1834,1656,1130,"https://maps.google.com/?q=-25.4625605151,-56.5274526276"
COV14,2182,2060,1890,1228,"https://maps.google.com/?q=-25.4562646961,-56.5405021576"
COV14,,,,1227,"https://maps.google.com/?q=-25.4562810676,-56.5405814626"
COV14,2083,1972,1804,1180,"https://maps.google.com/?q=-25.4523152422,-56.5420667125"
COV14,1805,1734,1563,1068,"https://maps.google.com/?q=-25.4560197947,-56.55083144"
COV14,1947,1850,1686,1113,"https://maps.google.com/?q=-25.4467977676,-56.5447595615"
COV14,1903,1810,1648,1092,"https://maps.google.com/?q=-25.4446811072,-56.5456005916"
COV14,1717,1650,1487,1016,"https://maps.google.com/?q=-25.4459781372,-56.5528373783"
COV14,,,,939,"https://maps.google.com/?q=-25.4393085943,-56.5562698114"
COV14,,,,905,"https://maps.google.com/?q=-25.4362672949,-56.5586116618"
COV14,,,,888,"https://maps.google.com/?q=-25.4403742833,-56.5624606272"
COV14,,,,833,"https://maps.google.com/?q=-25.4416629433,-56.5699612136"
COV14,,,,822,"https://maps.google.com/?q=-25.4431464907,-56.5704684458"
COV14,,,,821,"https://maps.google.com/?q=-25.4431500155,-56.5703838174"
COV14,,,,776,"https://maps.google.com/?q=-25.4478725216,-56.5680919203"
COV14,,,,817,"https://maps.google.com/?q=-25.4395403937,-56.5691595051"
COV14,,,,765,"https://maps.google.com/?q=-25.4348915082,-56.5740053599"
COV14,,,,760,"https://maps.google.com/?q=-25.4355750205,-56.5742737131"
COV14,,,,756,"https://maps.google.com/?q=-25.4361662396,-56.5745055417"
COV14,,,,689,"https://maps.google.com/?q=-25.4438134921,-56.5817485407"
COV14,,,,707,"https://maps.google.com/?q=-25.4362214075,-56.5836127379"
COV14,,,,762,"https://maps.google.com/?q=-25.434421906,-56.5738135393"
COV14,,,,718,"https://maps.google.com/?q=-25.4275459648,-56.5711270346"
COV14,,,,708,"https://maps.google.com/?q=-25.4259276735,-56.5707183947"
COV14,,,,644,"https://maps.google.com/?q=-25.4199667071,-56.5634436952"
COV14,,,,609,"https://maps.google.com/?q=-25.4253264127,-56.5895758992"
COV14,,,,555,"https://maps.google.com/?q=-25.4148065769,-56.5952383447"
COV14,,,,555,"https://maps.google.com/?q=-25.4148065279,-56.5951523713"
COV14,,,,519,"https://maps.google.com/?q=-25.4080161624,-56.5966668742"
COV14,,,,518,"https://maps.google.com/?q=-25.4104383735,-56.6047640144"
COV14,,,,470,"https://maps.google.com/?q=-25.3992092438,-56.618998726"
COV14,,,,760,"https://maps.google.com/?q=-25.4344672031,-56.5734848437"
COV14,1680,1618,1455,1000,"https://maps.google.com/?q=-25.4474284683,-56.5529003972"
COV14,,,,970,"https://maps.google.com/?q=-25.4504265624,-56.5531783629"
COV14,1872,1783,1621,1076,"https://maps.google.com/?q=-25.4431476558,-56.5461820364"
COV14,1844,1757,1597,1062,"https://maps.google.com/?q=-25.4415958303,-56.5463132801"
COV14,,,,1057,"https://maps.google.com/?q=-25.4415703044,-56.5467952162"
COV14,1781,1700,1542,1031,"https://maps.google.com/?q=-25.4380046042,-56.546616989"
COV14,1645,1576,1425,962,"https://maps.google.com/?q=-25.4293443027,-56.5473491575"
COV14,,,,925,"https://maps.google.com/?q=-25.4308488894,-56.5432517682"
COV14,1645,1576,1425,961,"https://maps.google.com/?q=-25.42933162,-56.5473501997"
COV14,1645,1576,1424,961,"https://maps.google.com/?q=-25.4293224155,-56.547350956"
COV14,1633,1565,1415,955,"https://maps.google.com/?q=-25.4285235666,-56.5474165972"
COV14,1606,1540,1391,942,"https://maps.google.com/?q=-25.4266050876,-56.5475742339"
COV14,1475,1420,1278,874,"https://maps.google.com/?q=-25.4163644766,-56.548436249"
COV14,,,,793,"https://maps.google.com/?q=-25.4162156452,-56.5362305214"
COV14,,,,791,"https://maps.google.com/?q=-25.4160024942,-56.5362256269"
COV14,,,,742,"https://maps.google.com/?q=-25.4127358063,-56.528356253"
COV14,,,,792,"https://maps.google.com/?q=-25.4162142417,-56.5361158142"
COV14,1395,1346,1208,831,"https://maps.google.com/?q=-25.409211766,-56.5490388116"
COV14,1385,1336,1199,827,"https://maps.google.com/?q=-25.409217565,-56.5497209567"
COV14,1395,1346,1208,831,"https://maps.google.com/?q=-25.4092014974,-56.5490393535"
COV14,1379,1330,1194,823,"https://maps.google.com/?q=-25.4076134666,-56.549125134"
COV14,1355,1308,1174,810,"https://maps.google.com/?q=-25.4053047827,-56.5492342329"
COV14,1336,1291,1157,800,"https://maps.google.com/?q=-25.403400162,-56.5493242338"
COV14,1331,1286,1153,797,"https://maps.google.com/?q=-25.4028522794,-56.5493501045"
COV14,1325,1281,1148,794,"https://maps.google.com/?q=-25.4022556236,-56.5493783162"
COV14,,,,769,"https://maps.google.com/?q=-25.4021231605,-56.5451362597"
COV14,1314,1270,1138,788,"https://maps.google.com/?q=-25.4022926318,-56.550724981"
COV14,1297,1255,1124,779,"https://maps.google.com/?q=-25.4023400071,-56.5526819553"
COV14,1269,1229,1099,764,"https://maps.google.com/?q=-25.4024948049,-56.5561033834"
COV14,,,,764,"https://maps.google.com/?q=-25.4024370599,-56.5561924111"
COV14,,,,759,"https://maps.google.com/?q=-25.402989935,-56.5565116899"
COV14,,,,708,"https://maps.google.com/?q=-25.3968303484,-56.5648356833"
COV14,1269,1229,1099,764,"https://maps.google.com/?q=-25.402466668,-56.5561006098"
COV14,1265,1224,1095,762,"https://maps.google.com/?q=-25.4019523441,-56.5561362564"
COV14,,,,761,"https://maps.google.com/?q=-25.4019442316,-56.5563377086"
COV14,1193,1157,1033,723,"https://maps.google.com/?q=-25.3933891116,-56.5568409263"
COV14,1114,1083,965,679,"https://maps.google.com/?q=-25.3859699649,-56.5656397738"
COV14,,,,653,"https://maps.google.com/?q=-25.3904974519,-56.5692286222"
COV14,1103,1072,955,673,"https://maps.google.com/?q=-25.38486047,-56.5669542373"
COV14,,,,649,"https://maps.google.com/?q=-25.3805858232,-56.5639630653"
COV14,1097,1067,950,670,"https://maps.google.com/?q=-25.3842990147,-56.5676201151"
COV14,,,,599,"https://maps.google.com/?q=-25.392021424,-56.5835552925"
COV14,1049,1021,908,643,"https://maps.google.com/?q=-25.3790382649,-56.5737808198"
COV14,1030,1003,892,632,"https://maps.google.com/?q=-25.3758317843,-56.5736085183"
